upstream_file,upstream_symbol,function_mangled,function_demangled,call_count,mapping_status,gap_priority,waiver_types,rust_refs,workload_ids,notes
inc/Minuit2/MnPrint.h,Debug,_ZN4ROOT7Minuit27MnPrint5DebugIJA12_cPKcA10_cNS0_8LAVectorES6_dS6_S7_S6_S7_S6_S7_EEEvDpRKT_,"void ROOT::Minuit2::MnPrint::Debug<char [12], char const*, char [10], ROOT::Minuit2::LAVector, char [10], double, char [10], ROOT::Minuit2::LAVector, char [10], ROOT::Minuit2::LAVector, char [10], ROOT::Minuit2::LAVector>(char const (&) [12], char const* const&, char const (&) [10], ROOT::Minuit2::LAVector const&, char const (&) [10], double const&, char const (&) [10], ROOT::Minuit2::LAVector const&, char const (&) [10], ROOT::Minuit2::LAVector const&, char const (&) [10], ROOT::Minuit2::LAVector const&)",15,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
inc/Minuit2/MnPrint.h,Debug,_ZN4ROOT7Minuit27MnPrint5DebugIJA12_cdA4_cdA9_cdS4_dEEEvDpRKT_,"void ROOT::Minuit2::MnPrint::Debug<char [12], double, char [4], double, char [9], double, char [4], double>(char const (&) [12], double const&, char const (&) [4], double const&, char const (&) [9], double const&, char const (&) [4], double const&)",16,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
inc/Minuit2/MnPrint.h,Debug,_ZN4ROOT7Minuit27MnPrint5DebugIJA12_cjA11_cdA8_cdA7_cdEEEvDpRKT_,"void ROOT::Minuit2::MnPrint::Debug<char [12], unsigned int, char [11], double, char [8], double, char [7], double>(char const (&) [12], unsigned int const&, char const (&) [11], double const&, char const (&) [8], double const&, char const (&) [7], double const&)",30,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
inc/Minuit2/MnPrint.h,Debug,_ZN4ROOT7Minuit27MnPrint5DebugIJA14_cNS0_15FunctionMinimumEEEEvDpRKT_,"void ROOT::Minuit2::MnPrint::Debug<char [14], ROOT::Minuit2::FunctionMinimum>(char const (&) [14], ROOT::Minuit2::FunctionMinimum const&)",27,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
inc/Minuit2/MnPrint.h,Debug,_ZN4ROOT7Minuit27MnPrint5DebugIJA15_cA14_cNS0_8LAVectorEA13_cS5_S3_NS0_11LASymMatrixEA8_cdEEEvDpRKT_,"void ROOT::Minuit2::MnPrint::Debug<char [15], char [14], ROOT::Minuit2::LAVector, char [13], ROOT::Minuit2::LAVector, char [15], ROOT::Minuit2::LASymMatrix, char [8], double>(char const (&) [15], char const (&) [14], ROOT::Minuit2::LAVector const&, char const (&) [13], ROOT::Minuit2::LAVector const&, char const (&) [15], ROOT::Minuit2::LASymMatrix const&, char const (&) [8], double const&)",27,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
inc/Minuit2/MnPrint.h,Debug,_ZN4ROOT7Minuit27MnPrint5DebugIJA16_cEEEvDpRKT_,void ROOT::Minuit2::MnPrint::Debug<char [16]>(char const (&) [16]),1,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
inc/Minuit2/MnPrint.h,Debug,_ZN4ROOT7Minuit27MnPrint5DebugIJA16_cdEEEvDpRKT_,"void ROOT::Minuit2::MnPrint::Debug<char [16], double>(char const (&) [16], double const&)",12,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
inc/Minuit2/MnPrint.h,Debug,_ZN4ROOT7Minuit27MnPrint5DebugIJA17_cdA3_cdS4_dS4_dEEEvDpRKT_,"void ROOT::Minuit2::MnPrint::Debug<char [17], double, char [3], double, char [3], double, char [3], double>(char const (&) [17], double const&, char const (&) [3], double const&, char const (&) [3], double const&, char const (&) [3], double const&)",16,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
inc/Minuit2/MnPrint.h,Debug,_ZN4ROOT7Minuit27MnPrint5DebugIJA17_cdcS3_jA5_cNS0_8LAVectorEA8_cdcS3_jdEEEvDpRKT_,"void ROOT::Minuit2::MnPrint::Debug<char [17], double, char, char [17], unsigned int, char [5], ROOT::Minuit2::LAVector, char [8], double, char, char [17], unsigned int, double>(char const (&) [17], double const&, char const&, char const (&) [17], unsigned int const&, char const (&) [5], ROOT::Minuit2::LAVector const&, char const (&) [8], double const&, char const&, char const (&) [17], unsigned int const&, double const&)",7,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
inc/Minuit2/MnPrint.h,Debug,_ZN4ROOT7Minuit27MnPrint5DebugIJA18_cdA4_cdS4_dA9_cdEEEvDpRKT_,"void ROOT::Minuit2::MnPrint::Debug<char [18], double, char [4], double, char [4], double, char [9], double>(char const (&) [18], double const&, char const (&) [4], double const&, char const (&) [4], double const&, char const (&) [9], double const&)",16,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
inc/Minuit2/MnPrint.h,Debug,_ZN4ROOT7Minuit27MnPrint5DebugIJA18_cdA7_cNS0_8LAVectorES4_dEEEvDpRKT_,"void ROOT::Minuit2::MnPrint::Debug<char [18], double, char [7], ROOT::Minuit2::LAVector, char [7], double>(char const (&) [18], double const&, char const (&) [7], ROOT::Minuit2::LAVector const&, char const (&) [7], double const&)",1,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
inc/Minuit2/MnPrint.h,Debug,_ZN4ROOT7Minuit27MnPrint5DebugIJA19_cA14_cNS0_8LAVectorEA13_cS5_A15_cNS0_11LASymMatrixEA8_cdEEEvDpRKT_,"void ROOT::Minuit2::MnPrint::Debug<char [19], char [14], ROOT::Minuit2::LAVector, char [13], ROOT::Minuit2::LAVector, char [15], ROOT::Minuit2::LASymMatrix, char [8], double>(char const (&) [19], char const (&) [14], ROOT::Minuit2::LAVector const&, char const (&) [13], ROOT::Minuit2::LAVector const&, char const (&) [15], ROOT::Minuit2::LASymMatrix const&, char const (&) [8], double const&)",81,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
inc/Minuit2/MnPrint.h,Debug,_ZN4ROOT7Minuit27MnPrint5DebugIJA19_cNS0_8LAVectorEEEEvDpRKT_,"void ROOT::Minuit2::MnPrint::Debug<char [19], ROOT::Minuit2::LAVector>(char const (&) [19], ROOT::Minuit2::LAVector const&)",15,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
inc/Minuit2/MnPrint.h,Debug,_ZN4ROOT7Minuit27MnPrint5DebugIJA19_cdA2_cdEEEvDpRKT_,"void ROOT::Minuit2::MnPrint::Debug<char [19], double, char [2], double>(char const (&) [19], double const&, char const (&) [2], double const&)",4,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
inc/Minuit2/MnPrint.h,Debug,_ZN4ROOT7Minuit27MnPrint5DebugIJA19_cdA6_cdEEEvDpRKT_,"void ROOT::Minuit2::MnPrint::Debug<char [19], double, char [6], double>(char const (&) [19], double const&, char const (&) [6], double const&)",16,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
inc/Minuit2/MnPrint.h,Debug,_ZN4ROOT7Minuit27MnPrint5DebugIJA20_cNS0_11LASymMatrixEEEEvDpRKT_,"void ROOT::Minuit2::MnPrint::Debug<char [20], ROOT::Minuit2::LASymMatrix>(char const (&) [20], ROOT::Minuit2::LASymMatrix const&)",16,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
inc/Minuit2/MnPrint.h,Debug,_ZN4ROOT7Minuit27MnPrint5DebugIJA20_cjA7_cdEEEvDpRKT_,"void ROOT::Minuit2::MnPrint::Debug<char [20], unsigned int, char [7], double>(char const (&) [20], unsigned int const&, char const (&) [7], double const&)",1,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
inc/Minuit2/MnPrint.h,Debug,_ZN4ROOT7Minuit27MnPrint5DebugIJA21_cjA22_cjjA11_cdA13_cdEEEvDpRKT_,"void ROOT::Minuit2::MnPrint::Debug<char [21], unsigned int, char [22], unsigned int, unsigned int, char [11], double, char [13], double>(char const (&) [21], unsigned int const&, char const (&) [22], unsigned int const&, unsigned int const&, char const (&) [11], double const&, char const (&) [13], double const&)",1,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
inc/Minuit2/MnPrint.h,Debug,_ZN4ROOT7Minuit27MnPrint5DebugIJA21_cjA4_cdA7_cdEEEvDpRKT_,"void ROOT::Minuit2::MnPrint::Debug<char [21], unsigned int, char [4], double, char [7], double>(char const (&) [21], unsigned int const&, char const (&) [4], double const&, char const (&) [7], double const&)",30,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
inc/Minuit2/MnPrint.h,Debug,_ZN4ROOT7Minuit27MnPrint5DebugIJA22_cA7_cjA4_cdS5_dA10_cdEEEvDpRKT_,"void ROOT::Minuit2::MnPrint::Debug<char [22], char [7], unsigned int, char [4], double, char [4], double, char [10], double>(char const (&) [22], char const (&) [7], unsigned int const&, char const (&) [4], double const&, char const (&) [4], double const&, char const (&) [10], double const&)",27,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
inc/Minuit2/MnPrint.h,Debug,_ZN4ROOT7Minuit27MnPrint5DebugIJA22_cNS0_11LASymMatrixEEEEvDpRKT_,"void ROOT::Minuit2::MnPrint::Debug<char [22], ROOT::Minuit2::LASymMatrix>(char const (&) [22], ROOT::Minuit2::LASymMatrix const&)",16,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
inc/Minuit2/MnPrint.h,Debug,_ZN4ROOT7Minuit27MnPrint5DebugIJA22_cNS0_8LAVectorEA9_cdEEEvDpRKT_,"void ROOT::Minuit2::MnPrint::Debug<char [22], ROOT::Minuit2::LAVector, char [9], double>(char const (&) [22], ROOT::Minuit2::LAVector const&, char const (&) [9], double const&)",5,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
inc/Minuit2/MnPrint.h,Debug,_ZN4ROOT7Minuit27MnPrint5DebugIJA22_cdEEEvDpRKT_,"void ROOT::Minuit2::MnPrint::Debug<char [22], double>(char const (&) [22], double const&)",16,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
inc/Minuit2/MnPrint.h,Debug,_ZN4ROOT7Minuit27MnPrint5DebugIJA22_cddEEEvDpRKT_,"void ROOT::Minuit2::MnPrint::Debug<char [22], double, double>(char const (&) [22], double const&, double const&)",2,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
inc/Minuit2/MnPrint.h,Debug,_ZN4ROOT7Minuit27MnPrint5DebugIJA23_cNS0_8LAVectorEEEEvDpRKT_,"void ROOT::Minuit2::MnPrint::Debug<char [23], ROOT::Minuit2::LAVector>(char const (&) [23], ROOT::Minuit2::LAVector const&)",1,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
inc/Minuit2/MnPrint.h,Debug,_ZN4ROOT7Minuit27MnPrint5DebugIJA24_cjEEEvDpRKT_,"void ROOT::Minuit2::MnPrint::Debug<char [24], unsigned int>(char const (&) [24], unsigned int const&)",16,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
inc/Minuit2/MnPrint.h,Debug,_ZN4ROOT7Minuit27MnPrint5DebugIJA27_cA7_cdA14_cdS5_dA13_cjEEEvDpRKT_,"void ROOT::Minuit2::MnPrint::Debug<char [27], char [7], double, char [14], double, char [14], double, char [13], unsigned int>(char const (&) [27], char const (&) [7], double const&, char const (&) [14], double const&, char const (&) [14], double const&, char const (&) [13], unsigned int const&)",81,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
inc/Minuit2/MnPrint.h,Debug,_ZN4ROOT7Minuit27MnPrint5DebugIJA28_cddA11_cddEEEvDpRKT_,"void ROOT::Minuit2::MnPrint::Debug<char [28], double, double, char [11], double, double>(char const (&) [28], double const&, double const&, char const (&) [11], double const&, double const&)",8,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
inc/Minuit2/MnPrint.h,Debug,_ZN4ROOT7Minuit27MnPrint5DebugIJA31_cNS0_8LAVectorEEEEvDpRKT_,"void ROOT::Minuit2::MnPrint::Debug<char [31], ROOT::Minuit2::LAVector>(char const (&) [31], ROOT::Minuit2::LAVector const&)",6,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
inc/Minuit2/MnPrint.h,Debug,_ZN4ROOT7Minuit27MnPrint5DebugIJA32_cA21_cNS0_8LAVectorEA22_cNS0_11LASymMatrixEA8_cdEEEvDpRKT_,"void ROOT::Minuit2::MnPrint::Debug<char [32], char [21], ROOT::Minuit2::LAVector, char [22], ROOT::Minuit2::LASymMatrix, char [8], double>(char const (&) [32], char const (&) [21], ROOT::Minuit2::LAVector const&, char const (&) [22], ROOT::Minuit2::LASymMatrix const&, char const (&) [8], double const&)",1,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
inc/Minuit2/MnPrint.h,Debug,_ZN4ROOT7Minuit27MnPrint5DebugIJA32_cA21_cNS0_8LAVectorEA22_cS5_A18_cS5_S6_NS0_11LASymMatrixEA8_cdEEEvDpRKT_,"void ROOT::Minuit2::MnPrint::Debug<char [32], char [21], ROOT::Minuit2::LAVector, char [22], ROOT::Minuit2::LAVector, char [18], ROOT::Minuit2::LAVector, char [22], ROOT::Minuit2::LASymMatrix, char [8], double>(char const (&) [32], char const (&) [21], ROOT::Minuit2::LAVector const&, char const (&) [22], ROOT::Minuit2::LAVector const&, char const (&) [18], ROOT::Minuit2::LAVector const&, char const (&) [22], ROOT::Minuit2::LASymMatrix const&, char const (&) [8], double const&)",15,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
inc/Minuit2/MnPrint.h,Debug,_ZN4ROOT7Minuit27MnPrint5DebugIJA33_cdA13_cdA8_cdEEEvDpRKT_,"void ROOT::Minuit2::MnPrint::Debug<char [33], double, char [13], double, char [8], double>(char const (&) [33], double const&, char const (&) [13], double const&, char const (&) [8], double const&)",4,waived,P2,architectural,,quadratic3_fixx_migrad;quadratic3_fixx_hesse;rosenbrock2_migrad;quadratic2_minos_p0;quadratic2_simplex;rosenbrock2_minimize;quadratic2_minos_p1;quadratic2_lower_limited_migrad;rosenbrock2_migrad_strategy2;quadratic2_scan_p0;quadratic2_contours_01;quadratic2_no_g2_migrad,architectural refactor; no 1:1 symbol match
